Id,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8
23213,9700.40000000000,9385.60000000000,6767.80000000000,396.36000000000,1446.48000000000,0.00000000000,12909.36000000000,0.00000000000
23214,13781.16000000000,4771.44000000000,7060.48000000000,438.12000000000,230.12000000000,0.00000000000,14324.72000000000,0.00000000000
23215,21905.04000000000,15041.92000000000,1039.76000000000,724.04000000000,1806.12000000000,0.00000000000,89.20000000000,0.00000000000
23216,31814.28000000000,7934.00000000000,256.28000000000,147.00000000000,449.76000000000,0.00000000000,4.64000000000,0.00000000000
23217,20439.00000000000,14627.56000000000,2013.24000000000,1125.08000000000,1914.04000000000,0.00000000000,487.12000000000,0.00000000000
23218,18337.24000000000,13638.76000000000,3617.92000000000,1105.04000000000,2925.60000000000,0.00000000000,981.44000000000,0.00000000000
23219,8481.60000000000,16321.64000000000,5201.44000000000,2469.96000000000,6104.24000000000,0.00000000000,2027.20000000000,0.00000000000
23220,3470.84000000000,29121.84000000000,2495.76000000000,1210.12000000000,3257.72000000000,0.00000000000,1049.68000000000,0.00000000000
23221,12198.40000000000,6617.84000000000,10436.92000000000,2915.04000000000,6191.88000000000,0.00000000000,2246.00000000000,0.00000000000
23222,15640.64000000000,9229.52000000000,5838.20000000000,3828.60000000000,5198.56000000000,0.00000000000,870.48000000000,0.00000000000
23223,15756.56000000000,9743.76000000000,6458.72000000000,3482.20000000000,4220.44000000000,0.00000000000,944.36000000000,0.00000000000
